,naics_2007_us_code,wage_offer_from_9089,case_status,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089
9507,33411.0,114400.0,1,2.0,57,40,3
9508,622110.0,185000.0,1,2.0,75,20,2
9509,525990.0,178200.0,1,2.0,106,46,0
9510,333120.0,80964.0,1,2.0,57,15,2
9511,51121.0,90000.0,1,2.0,31,51,3
9512,611110.0,53587.0,1,2.0,57,46,2
9513,31181.0,27893.0,1,2.0,126,36,2
9514,311999.0,76564.8,-1,2.0,116,4,0
9515,5415.0,72758.0,1,2.0,57,45,2
9516,541511.0,75000.0,1,2.0,57,33,1
9517,334220.0,83907.0,1,2.0,57,4,1
9518,541330.0,115752.0,-1,2.0,66,18,2
9519,4883.0,58635.0,1,2.0,85,46,3
9520,424320.0,65000.0,1,2.0,57,36,0
9521,541511.0,67200.0,1,2.0,57,46,1
9522,54151.0,70000.0,1,2.0,57,33,0
9523,813110.0,61797.0,1,2.0,62,36,2
9524,424820.0,100000.0,1,2.0,63,36,0
9525,541511.0,82514.0,-1,2.0,57,48,1
9526,522320.0,140000.0,1,2.0,106,36,0
9527,541511.0,35.93,-1,1.0,57,33,1
9528,23611.0,75046.0,-1,2.0,103,33,2
9529,51121.0,100000.0,1,2.0,3,51,1
9530,541511.0,78083.0,1,2.0,57,36,1
9531,928120.0,117312.0,1,2.0,24,36,3
9532,621320.0,83128.8,1,2.0,31,37,1
9533,312111.0,100700.0,1,2.0,57,46,3
9534,541618.0,85000.0,1,2.0,26,40,0
9535,523.0,85000.0,1,2.0,57,15,1
9536,541511.0,74000.0,1,2.0,57,29,1
9537,611310.0,78360.0,1,2.0,45,37,0
9538,541512.0,67766.0,1,2.0,57,20,1
9539,541511.0,120806.0,1,2.0,57,4,3
9540,611310.0,41496.0,1,2.0,133,13,0
9541,541710.0,93662.0,1,2.0,57,29,3
9542,541990.0,72800.0,1,2.0,126,36,1
9543,813920.0,74630.0,-1,2.0,26,7,1
9544,33411.0,70404.0,1,2.0,57,4,1
9545,541511.0,66102.0,1,2.0,57,13,1
9546,446110.0,90000.0,1,2.0,57,6,0
9547,541511.0,105643.0,1,2.0,57,4,2
9548,611310.0,155000.0,1,2.0,57,37,0
9549,541511.0,94000.0,1,2.0,24,15,1
9550,541511.0,91187.0,1,2.0,57,46,2
9551,541330.0,68350.0,1,2.0,24,47,3
9552,611310.0,82000.0,1,2.0,57,36,3
9553,541511.0,79310.0,-1,2.0,57,46,1
9554,334119.0,49500.0,1,2.0,126,4,0
9555,541620.0,63887.0,1,2.0,57,5,1
9556,334413.0,111738.0,1,2.0,57,46,1
9557,3341.0,68910.0,1,2.0,57,24,1
9558,3344.0,64489.0,1,2.0,57,4,1
9559,523110.0,85000.0,1,2.0,57,6,1
9560,611310.0,41110.0,1,2.0,57,53,0
9561,32541.0,62000.0,1,2.0,57,40,1
9562,541511.0,80246.0,1,2.0,57,20,2
9563,237120.0,46030.0,1,2.0,102,11,3
9564,5415.0,109616.0,1,2.0,57,4,3
9565,54133.0,48152.0,1,2.0,27,9,0
9566,541511.0,88962.0,1,2.0,57,20,2
9567,2211.0,75000.0,1,2.0,93,40,2
9568,814110.0,12.05,-1,1.0,18,6,3
9569,3359.0,60840.0,1,2.0,126,4,2
9570,453998.0,70408.0,1,2.0,116,33,3
9571,611110.0,95037.0,-1,2.0,133,36,1
9572,311119.0,88067.0,1,2.0,90,24,3
9573,5416.0,89856.0,1,2.0,57,21,0
9574,33461.0,57179.0,1,2.0,54,4,0
9575,62111.0,275000.0,1,2.0,24,25,0
9576,541519.0,99653.0,1,2.0,57,4,1
9577,62111.0,180000.0,1,2.0,57,52,0
9578,54151.0,95805.0,-1,2.0,102,37,3
9579,5112.0,116356.0,1,2.0,57,4,2
9580,23.0,39520.0,1,2.0,36,4,0
9581,611110.0,44980.0,-1,2.0,102,46,0
9582,2211.0,110609.0,1,2.0,57,21,2
9583,54151.0,73550.0,1,2.0,57,4,1
9584,523110.0,88000.0,1,2.0,57,33,0
9585,523210.0,110000.0,1,2.0,57,15,3
9586,541511.0,37.07,1,1.0,57,33,1
9587,541511.0,74797.0,1,2.0,57,4,1
9588,621491.0,92602.08,1,2.0,5,24,3
9589,611610.0,61397.0,1,2.0,126,4,1
9590,541511.0,102357.0,1,2.0,57,5,3
9591,611310.0,35000.0,1,2.0,24,25,0
9592,541511.0,82722.0,1,2.0,89,40,2
9593,541690.0,119954.0,1,2.0,57,29,3
9594,334413.0,84400.0,1,2.0,26,20,1
9595,512110.0,104990.6,1,2.0,126,4,1
9596,6113.0,80000.0,1,2.0,116,20,0
9597,518210.0,119000.0,1,2.0,57,33,0
9598,622110.0,130000.0,1,2.0,57,40,1
9599,541511.0,59800.0,1,2.0,57,48,0
9600,54171.0,86724.0,1,2.0,57,15,1
9601,454111.0,112258.0,1,2.0,24,51,1
9602,541511.0,97000.0,1,2.0,57,21,2
9603,454111.0,107640.0,1,2.0,57,51,3
9604,541511.0,73000.0,-1,2.0,57,46,0
9605,541512.0,131300.0,1,2.0,26,4,0
9606,524126.0,99300.0,1,2.0,57,4,3
9607,621391.0,115000.0,1,2.0,24,23,0
9608,541330.0,120000.0,1,2.0,138,9,3
9609,541511.0,67121.6,1,2.0,57,46,1
9610,51121.0,91386.0,1,2.0,24,51,1
9611,331312.0,93454.0,1,2.0,57,15,2
9612,541511.0,98405.0,1,2.0,57,48,2
9613,621111.0,150000.0,1,2.0,105,5,0
9614,51121.0,98946.0,1,2.0,57,51,3
9615,812990.0,45.55,1,1.0,116,36,3
9616,221121.0,65960.0,1,2.0,57,46,0
9617,511210.0,55370.0,1,2.0,24,4,0
9618,541511.0,83554.0,1,2.0,57,4,1
9619,541511.0,70000.0,1,2.0,57,9,0
9620,221111.0,87610.0,1,2.0,31,6,1
9621,541330.0,90000.0,1,2.0,112,20,2
9622,541511.0,82701.0,-1,2.0,57,51,1
9623,518111.0,96621.72,1,2.0,57,51,1
9624,541511.0,89500.0,1,2.0,57,33,1
9625,541211.0,104562.0,1,2.0,57,33,3
9626,33641.0,110000.0,1,2.0,90,51,3
9627,335122.0,100000.0,1,2.0,57,6,3
9628,51121.0,200000.0,1,2.0,18,51,3
9629,62111.0,77084.8,1,2.0,97,15,1
9630,3344.0,114275.0,1,2.0,4,4,1
9631,541330.0,103064.0,1,2.0,144,4,3
9632,54161.0,132000.0,1,2.0,57,36,1
9633,3336.0,76200.0,-1,2.0,57,45,1
9634,454111.0,82701.0,1,2.0,93,51,1
9635,541614.0,98218.0,1,2.0,132,46,2
9636,33411.0,130000.0,1,2.0,57,4,3
9637,611310.0,81000.0,1,2.0,57,29,0
9638,811111.0,50232.0,1,2.0,143,46,2
9639,516110.0,116000.0,1,2.0,57,10,3
9640,541511.0,75317.0,1,2.0,57,4,0
9641,541511.0,103709.0,1,2.0,57,33,3
9642,541330.0,35.88,1,1.0,57,15,1
9643,454111.0,63000.0,1,2.0,57,6,0
9644,541511.0,96949.0,1,2.0,57,46,2
9645,523110.0,80246.0,1,2.0,85,36,2
9646,484230.0,36629.0,1,2.0,116,4,0
9647,621111.0,151923.0,1,2.0,102,42,0
9648,311712.0,100214.0,1,2.0,129,21,1
9649,111110.0,28329.0,-1,2.0,85,27,2
9650,541330.0,137030.0,1,2.0,57,46,1
9651,611310.0,185000.0,1,2.0,97,29,1
9652,238220.0,27435.0,-1,2.0,16,48,1
9653,521110.0,130000.0,1,2.0,72,48,2
9654,523130.0,138528.0,1,2.0,26,6,3
9655,54151.0,85000.0,1,2.0,57,10,0
9656,813319.0,35090.0,1,2.0,116,4,0
9657,541511.0,73000.0,1,2.0,57,33,1
9658,446110.0,57.14,1,1.0,57,42,0
9659,721110.0,87526.0,1,2.0,24,46,0
9660,23621.0,43784.0,-1,2.0,103,36,0
9661,523110.0,118000.0,1,2.0,57,36,3
9662,541511.0,68000.0,1,2.0,57,33,1
9663,541519.0,65707.0,1,2.0,57,15,1
9664,621511.0,63024.0,1,2.0,24,4,0
9665,611110.0,31000.0,1,2.0,97,38,0
9666,541211.0,130000.0,1,2.0,57,33,3
9667,31181.0,22006.0,1,2.0,85,4,3
9668,335221.0,150000.0,1,2.0,116,18,2
9669,61111.0,36525.0,1,2.0,102,4,0
9670,541710.0,70200.0,1,2.0,133,29,0
9671,424410.0,103435.83,1,2.0,57,32,2
9672,541511.0,96949.0,-1,2.0,57,46,2
9673,541613.0,50000.0,1,2.0,24,15,0
9674,334220.0,131123.0,1,2.0,57,10,3
9675,51121.0,95600.0,1,2.0,57,4,1
9676,611310.0,115000.0,1,2.0,5,46,0
9677,111110.0,15725.0,-1,1.0,85,27,0
9678,611310.0,92000.0,1,2.0,26,16,0
9679,541511.0,72966.0,-1,2.0,57,10,0
9680,519190.0,95000.0,1,2.0,57,48,3
9681,3336.0,73900.0,1,2.0,57,16,2
9682,541511.0,98530.0,1,2.0,57,4,1
9683,541511.0,83554.0,1,2.0,57,4,1
9684,541330.0,72000.0,1,2.0,27,46,1
9685,6215.0,72259.0,1,2.0,24,4,2
9686,23622.0,68783.0,1,2.0,57,5,0
9687,721110.0,46218.0,-1,2.0,57,34,1
9688,8131.0,46446.0,1,2.0,116,4,0
9689,453920.0,160513.6,1,2.0,13,36,2
9690,541511.0,100402.0,-1,2.0,57,40,2
9691,541710.0,70000.0,1,2.0,57,36,0
9692,541512.0,52860.0,1,2.0,57,33,0
9693,3254.0,65000.0,1,2.0,57,15,1
9694,524114.0,74000.0,1,2.0,57,18,1
9695,515210.0,64000.0,1,2.0,57,40,0
9696,541511.0,77835.0,1,2.0,12,10,1
9697,611110.0,58240.0,1,2.0,133,46,1
9698,541511.0,89024.0,-1,2.0,57,33,2
9699,336111.0,100000.0,1,2.0,24,4,3
9700,5415.0,47.0,1,1.0,57,33,2
9701,3344.0,65749.0,1,2.0,57,4,1
9702,541720.0,80500.0,1,2.0,116,7,0
9703,423990.0,68682.0,1,2.0,126,4,1
9704,61131.0,150000.0,1,2.0,26,15,0
9705,522110.0,174179.0,1,2.0,57,36,3
9706,621420.0,180000.0,1,2.0,57,53,1
9707,33441.0,100008.0,1,2.0,26,46,2
9708,7221.0,51314.0,1,2.0,116,4,2
9709,5415.0,74325.0,1,2.0,57,33,0
9710,541511.0,69077.0,1,2.0,57,38,2
9711,812112.0,54300.0,1,2.0,66,36,3
9712,54151.0,100000.0,1,2.0,57,4,2
9713,551112.0,150000.0,1,2.0,57,15,1
9714,541330.0,71124.0,1,2.0,57,15,2
9715,541511.0,68000.04,1,2.0,57,4,1
9716,611310.0,55000.0,1,2.0,46,43,0
9717,517212.0,119470.0,1,2.0,26,46,3
9718,482111.0,80004.0,1,2.0,57,31,1
9719,54151.0,70428.8,1,2.0,57,23,2
9720,54171.0,93840.0,1,2.0,57,25,1
9721,333611.0,110000.0,1,2.0,57,40,3
9722,541511.0,89378.0,1,2.0,57,24,2
9723,621111.0,150000.0,1,2.0,93,5,0
9724,334220.0,63680.0,1,2.0,57,4,0
9725,622110.0,68764.0,1,2.0,24,46,0
9726,311812.0,12.64,1,1.0,57,21,3
9727,541511.0,92768.0,1,2.0,57,33,1
9728,541511.0,73000.0,1,2.0,57,29,1
9729,541511.0,80500.0,1,2.0,57,21,1
9730,622310.0,36.07,-1,1.0,116,21,0
9731,623110.0,99750.0,1,2.0,24,39,1
9732,221210.0,85925.0,1,2.0,93,20,1
9733,541511.0,34.94,-1,1.0,143,33,1
9734,333415.0,76107.0,1,2.0,57,52,2
9735,518210.0,98883.2,1,2.0,57,10,3
9736,541611.0,90200.24,1,2.0,24,24,3
9737,541511.0,140650.0,-1,2.0,57,33,1
9738,541511.0,65000.0,-1,2.0,57,9,1
9739,541820.0,84926.0,1,2.0,57,36,3
9740,541511.0,116396.8,1,2.0,102,21,3
9741,611310.0,75000.0,1,2.0,116,10,0
9742,541511.0,84885.0,1,2.0,57,46,1
9743,541511.0,90043.0,1,2.0,57,4,1
9744,611110.0,46500.0,1,2.0,102,29,1
9745,541512.0,92394.0,-1,2.0,57,9,1
9746,541330.0,59363.0,1,2.0,24,36,0
9747,5417.0,95160.0,1,2.0,26,20,2
9748,621410.0,35.34,1,1.0,85,36,1
9749,511130.0,86000.0,1,2.0,57,40,3
9750,541330.0,54038.0,1,2.0,57,15,1
9751,711510.0,136760.0,1,2.0,142,9,1
9752,32541.0,56000.0,1,2.0,57,40,3
9753,611310.0,64890.0,1,2.0,26,23,0
9754,621340.0,93642.0,1,2.0,116,36,1
9755,611110.0,37000.0,1,2.0,102,3,0
9756,611310.0,45880.0,1,2.0,138,16,0
9757,541511.0,111000.0,1,2.0,57,4,3
9758,524114.0,74000.0,1,2.0,57,18,0
9759,541511.0,117312.0,1,2.0,57,33,3
9760,541611.0,108534.0,1,2.0,57,36,3
9761,334510.0,108200.0,-1,2.0,24,33,3
9762,541511.0,89752.0,1,2.0,57,48,1
9763,541511.0,89024.0,1,2.0,57,33,2
9764,516110.0,67000.0,1,2.0,138,6,0
9765,541320.0,55307.0,1,2.0,126,4,1
9766,54151.0,107000.0,1,2.0,57,33,3
9767,611310.0,140000.0,1,2.0,26,10,0
9768,4236.0,71677.0,1,2.0,2,9,1
9769,541511.0,107000.0,1,2.0,57,48,3
9770,6231.0,48069.0,1,2.0,102,4,2
9771,221210.0,95000.0,1,2.0,57,6,1
9772,541511.0,107000.0,1,2.0,57,10,3
9773,541511.0,82014.0,-1,2.0,57,48,2
9774,423430.0,61214.0,1,2.0,26,4,3
9775,541219.0,96866.0,1,2.0,67,6,2
9776,541420.0,165000.0,1,2.0,24,51,2
9777,44619.0,12.5,1,1.0,24,36,2
9778,541710.0,94000.0,1,2.0,57,48,1
9779,611110.0,49453.0,1,2.0,27,10,1
9780,424330.0,74000.0,1,2.0,57,33,3
9781,51121.0,83108.0,1,2.0,27,35,2
9782,51121.0,85088.0,1,2.0,57,35,1
9783,812199.0,104562.0,1,2.0,116,36,3
9784,541613.0,36.21,1,1.0,129,4,0
9785,51121.0,94050.0,1,2.0,26,51,1
9786,541211.0,182271.0,1,2.0,57,33,3
9787,621111.0,129500.0,1,2.0,7,3,0
9788,522110.0,166130.0,1,2.0,27,36,2
9789,541511.0,85000.0,1,2.0,57,21,1
9790,33361.0,95000.0,1,2.0,138,46,3
9791,511210.0,100000.0,1,2.0,24,4,1
9792,541511.0,77522.0,1,2.0,57,15,1
9793,622110.0,215000.0,1,2.0,112,20,1
9794,541512.0,89024.0,1,2.0,57,33,2
9795,611310.0,100000.0,1,2.0,45,37,0
9796,511210.0,61500.0,1,2.0,57,15,0
9797,522110.0,108534.0,1,2.0,57,29,3
9798,562991.0,19.0,-1,1.0,18,6,0
9799,541690.0,69000.0,1,2.0,57,48,1
9800,424510.0,57658.0,1,2.0,24,24,2
9801,517110.0,66840.0,1,2.0,57,33,0
9802,541511.0,95222.0,1,2.0,57,33,3
9803,334413.0,85000.0,1,2.0,26,4,1
9804,23.0,70000.0,1,2.0,19,15,3
9805,541330.0,88000.0,1,2.0,97,10,2
9806,334413.0,72446.0,1,2.0,57,14,1
9807,423690.0,74550.0,1,2.0,57,4,1
9808,5231.0,130000.0,-1,2.0,57,36,3
9809,611310.0,46450.0,1,2.0,79,46,0
9810,541511.0,100422.0,1,2.0,57,8,3
9811,6116.0,63211.0,1,2.0,126,4,3
9812,541330.0,48963.0,1,2.0,0,48,0
9813,541511.0,68000.0,1,2.0,57,33,1
9814,622110.0,230000.0,1,2.0,147,38,0
9815,237990.0,21.69,-1,1.0,85,21,2
9816,541511.0,140000.0,1,2.0,57,29,3
9817,541511.0,92000.0,1,2.0,57,20,1
9818,334220.0,75566.0,1,2.0,57,4,1
9819,541612.0,45000.0,1,2.0,67,52,0
9820,236220.0,39416.0,-1,2.0,102,11,0
9821,3254.0,142500.0,1,2.0,13,33,3
9822,54151.0,105373.0,1,2.0,57,33,3
9823,541511.0,77896.0,1,2.0,57,48,1
9824,551114.0,80000.0,1,2.0,57,9,2
9825,561450.0,115000.0,1,2.0,42,36,1
9826,621511.0,43680.0,1,2.0,102,10,1
9827,622110.0,375000.0,1,2.0,124,37,1
9828,54151.0,84885.0,1,2.0,57,29,1
9829,541512.0,105373.0,1,2.0,57,33,3
9830,622110.0,205000.0,-1,2.0,57,29,0
9831,334511.0,87464.0,1,2.0,26,17,3
9832,443112.0,54912.0,-1,2.0,24,4,3
9833,541511.0,87422.0,1,2.0,57,40,3
9834,5412.0,104562.0,1,2.0,106,36,3
9835,541511.0,82514.0,1,2.0,57,48,1
9836,511210.0,94000.0,1,2.0,57,5,1
9837,541511.0,68453.0,1,2.0,57,48,1
9838,423130.0,71344.0,1,2.0,26,46,1
9839,541511.0,72675.0,1,2.0,57,33,1
9840,541511.0,106000.0,1,2.0,97,4,3
9841,622110.0,138000.0,1,2.0,57,36,0
9842,541511.0,122200.0,1,2.0,57,4,3
9843,21111.0,97600.0,1,2.0,138,4,2
9844,541519.0,101100.0,1,2.0,57,33,2
9845,5415.0,128045.0,1,2.0,57,4,3
9846,622110.0,42182.0,1,2.0,102,2,0
9847,541519.0,80246.0,-1,2.0,57,37,2
9848,541519.0,98946.0,1,2.0,57,51,3
9849,5417.0,103563.0,1,2.0,57,30,3
9850,541511.0,72675.0,1,2.0,57,33,1
9851,611310.0,57097.0,1,2.0,13,11,1
9852,541511.0,89544.0,1,2.0,57,33,2
9853,541511.0,88000.0,1,2.0,57,33,1
9854,622110.0,160000.0,1,2.0,57,44,0
9855,518112.0,110240.0,1,2.0,57,4,3
9856,541511.0,175302.0,1,2.0,57,33,3
9857,541513.0,131720.0,1,2.0,90,36,3
9858,611110.0,84413.0,1,2.0,133,37,1
9859,541511.0,90000.0,1,2.0,57,33,2
9860,454111.0,90000.0,1,2.0,57,4,3
9861,541511.0,104999.24,-1,2.0,57,4,1
9862,611110.0,46990.0,-1,2.0,101,46,1
9863,541511.0,117707.2,1,2.0,57,36,3
9864,622110.0,94185.0,1,2.0,57,46,1
9865,518210.0,85363.0,1,2.0,57,33,1
9866,54189.0,142875.0,1,2.0,57,4,3
9867,523110.0,175000.0,1,2.0,106,36,3
9868,31182.0,39750.0,1,2.0,126,25,0
9869,621210.0,143000.0,1,2.0,57,20,0
9870,722110.0,34237.0,-1,2.0,73,36,3
9871,541330.0,68200.0,1,2.0,89,52,0
9872,541618.0,72176.0,1,2.0,117,9,1
9873,52213.0,85342.0,1,2.0,26,29,1
9874,447110.0,33904.0,1,2.0,97,25,2
9875,541511.0,75774.0,1,2.0,57,10,2
9876,424330.0,80059.0,1,2.0,116,36,1
9877,611310.0,51630.0,1,2.0,133,52,0
9878,5415.0,64022.0,1,2.0,57,35,1
9879,541512.0,123282.0,1,2.0,57,4,2
9880,541420.0,90000.0,1,2.0,129,4,1
9881,54151.0,70000.0,1,2.0,57,36,3
9882,523110.0,130000.0,1,2.0,57,36,2
9883,541511.0,90000.0,1,2.0,57,8,2
9884,611310.0,99500.0,1,2.0,21,19,1
9885,334413.0,79664.0,1,2.0,57,36,2
9886,541940.0,47362.0,1,2.0,116,43,0
9887,541511.0,93600.0,1,2.0,57,15,2
9888,334413.0,108576.0,1,2.0,26,46,1
9889,333132.0,59092.8,1,2.0,57,46,0
9890,541511.0,69000.0,-1,2.0,57,36,0
9891,812113.0,25293.0,1,2.0,116,5,3
9892,3342.0,60000.0,1,2.0,24,15,0
9893,541330.0,101508.0,1,2.0,26,46,1
9894,334111.0,128000.0,1,2.0,57,4,2
9895,611310.0,56500.0,1,2.0,111,43,0
9896,51121.0,103300.0,1,2.0,69,51,0
9897,541519.0,74443.0,1,2.0,57,46,2
9898,523120.0,112424.0,1,2.0,57,33,3
9899,54161.0,118000.0,1,2.0,45,40,3
9900,541519.0,68411.0,-1,2.0,57,4,1
9901,523110.0,125000.0,1,2.0,26,36,0
9902,541511.0,91520.0,1,2.0,57,37,3
9903,611310.0,45000.0,1,2.0,13,20,0
9904,541511.0,89378.0,1,2.0,57,24,2
9905,51121.0,102302.0,1,2.0,11,51,0
9906,541512.0,162400.0,1,2.0,57,4,1
9907,621111.0,180000.0,1,2.0,102,37,1
9908,541511.0,95000.0,1,2.0,57,36,1
9909,454112.0,107590.0,1,2.0,26,4,2
9910,541519.0,90000.0,1,2.0,57,33,1
9911,423990.0,38064.0,1,2.0,126,4,0
9912,5416.0,34.0,1,1.0,57,9,1
9913,23.0,50.74,1,1.0,87,48,0
9914,541810.0,86445.0,1,2.0,57,36,0
9915,315211.0,35235.0,1,2.0,35,33,2
9916,524130.0,80000.0,1,2.0,59,6,1
9917,3336.0,73900.0,1,2.0,57,16,2
9918,523110.0,109554.0,1,2.0,57,33,3
9919,621111.0,123115.2,1,2.0,57,45,0
9920,334119.0,98613.0,1,2.0,24,4,2
9921,541512.0,103834.0,1,2.0,57,33,3
9922,541511.0,55370.0,1,2.0,19,3,1
9923,5416.0,34.0,1,1.0,57,9,1
9924,814110.0,18970.0,1,2.0,102,3,2
9925,541690.0,97053.0,1,2.0,57,21,2
9926,541519.0,60000.0,1,2.0,101,21,0
9927,621340.0,75338.0,1,2.0,102,2,1
9928,334220.0,95930.0,1,2.0,57,46,2
9929,518210.0,87720.0,1,2.0,57,33,0
9930,325412.0,51917.0,1,2.0,57,33,0
9931,236220.0,80000.0,1,2.0,57,51,3
9932,523110.0,118000.0,1,2.0,54,36,3
9933,811212.0,55500.0,1,2.0,126,46,1
9934,541511.0,87069.0,-1,2.0,109,24,3
9935,711211.0,30550.0,1,2.0,66,37,0
9936,541511.0,65416.0,1,2.0,57,4,1
9937,522110.0,107610.0,1,2.0,57,44,3
9938,453210.0,94162.0,1,2.0,57,20,1
9939,54151.0,108651.0,1,2.0,138,20,2
9940,517910.0,109782.4,1,2.0,142,9,1
9941,541511.0,99.0,1,1.0,57,36,1
9942,6213.0,37856.0,1,2.0,116,4,0
9943,541618.0,105000.0,1,2.0,85,7,2
9944,334413.0,63960.0,1,2.0,138,14,0
9945,541511.0,97500.0,1,2.0,57,20,2
9946,23.0,68827.0,1,2.0,102,11,3
9947,454111.0,108150.0,1,2.0,57,4,2
9948,541511.0,85000.0,1,2.0,57,21,2
9949,517910.0,93371.0,1,2.0,102,10,1
9950,541940.0,140000.0,1,2.0,5,45,1
9951,211111.0,188000.0,1,2.0,24,5,1
9952,5415.0,42.8,1,1.0,57,33,2
9953,611110.0,47353.0,1,2.0,146,48,1
9954,445120.0,16869.0,1,2.0,57,33,0
9955,541330.0,34507.0,1,2.0,62,4,1
9956,523110.0,105456.0,1,2.0,57,36,3
9957,523110.0,117312.0,1,2.0,57,36,3
9958,722110.0,65728.0,-1,2.0,85,33,2
9959,334220.0,83907.0,1,2.0,57,4,1
9960,541710.0,80100.0,1,2.0,133,4,0
9961,541330.0,89170.0,1,2.0,85,4,3
9962,722320.0,49213.0,-1,2.0,85,33,2
9963,541511.0,96000.0,1,2.0,57,48,1
9964,541511.0,88000.0,1,2.0,24,46,0
9965,541330.0,77792.0,1,2.0,57,23,1
9966,31529.0,88316.8,1,2.0,116,4,3
9967,722110.0,32822.0,-1,2.0,116,40,2
9968,541511.0,58157.0,-1,2.0,57,33,0
9969,541511.0,70000.0,-1,2.0,57,10,1
9970,3336.0,72550.0,1,2.0,57,16,2
9971,522110.0,105934.0,1,2.0,24,29,3
9972,5412.0,104562.0,1,2.0,116,24,3
9973,81121.0,55827.0,-1,2.0,66,4,0
9974,5415.0,97302.0,-1,2.0,57,4,3
9975,541512.0,110720.0,-1,2.0,57,4,1
9976,2383.0,37856.0,1,2.0,116,4,0
9977,561621.0,43306.0,-1,2.0,116,4,0
9978,611310.0,46000.0,1,2.0,118,45,1
9979,541211.0,105000.0,1,2.0,57,33,3
9980,541614.0,45000.0,1,2.0,57,52,1
9981,334413.0,72446.0,1,2.0,89,14,1
9982,523110.0,117000.0,1,2.0,106,36,2
9983,541511.0,72675.0,1,2.0,57,33,1
9984,622110.0,65000.0,1,2.0,57,20,3
9985,541511.0,93600.0,1,2.0,57,15,2
9986,334413.0,130187.0,1,2.0,57,4,2
9987,611310.0,90000.0,1,2.0,57,22,0
9988,45399.0,100000.0,1,2.0,57,51,3
9989,54121.0,67995.0,1,2.0,55,33,1
9990,541511.0,60600.0,1,2.0,26,37,0
9991,541512.0,103834.0,1,2.0,57,20,3
9992,335311.0,100131.0,1,2.0,57,15,3
9993,621111.0,185000.0,1,2.0,57,25,0
9994,541511.0,90000.0,1,2.0,57,4,3
9995,611310.0,52000.0,1,2.0,18,54,0
9996,454111.0,121100.0,1,2.0,26,33,1
9997,339911.0,95000.0,1,2.0,57,42,1
9998,621340.0,82264.0,-1,2.0,102,16,1
9999,541511.0,82000.0,1,2.0,57,33,2
10000,623210.0,17.0,1,1.0,93,21,1
10001,621111.0,200000.0,1,2.0,57,29,0
10002,541613.0,80000.0,1,2.0,57,46,0
10003,622110.0,165000.0,1,2.0,75,33,0
10004,237990.0,99225.0,1,2.0,57,33,3
10005,561320.0,40.0,-1,1.0,102,36,1
10006,541511.0,114400.0,1,2.0,57,3,3
10007,611110.0,39370.0,1,2.0,102,48,0
10008,611310.0,3000000.0,-1,2.0,138,6,0
10009,334220.0,79498.0,1,2.0,26,4,1
10010,541519.0,116356.0,1,2.0,57,4,2
10011,621111.0,155000.0,1,2.0,57,37,1
10012,923110.0,40641.0,-1,2.0,57,9,0
10013,541511.0,98051.0,1,2.0,57,9,1
10014,541511.0,93250.0,1,2.0,57,10,2
10015,334413.0,105040.0,1,2.0,42,46,0
10016,541511.0,87942.0,1,2.0,57,23,3
10017,541511.0,50000.0,1,2.0,57,8,0
10018,611310.0,69000.0,1,2.0,19,18,1
10019,541511.0,109660.0,1,2.0,57,15,3
10020,111421.0,21278.0,1,2.0,85,33,2
10021,54151.0,156645.0,-1,2.0,57,48,3
10022,334119.0,119455.0,1,2.0,57,4,3
10023,541511.0,84365.0,1,2.0,57,46,2
10024,541511.0,117478.0,1,2.0,67,20,1
10025,611310.0,66000.0,1,2.0,117,4,0
10026,622110.0,135000.0,1,2.0,138,36,2
10027,541690.0,50.0,1,1.0,57,23,3
10028,722.0,20322.0,-1,2.0,85,46,2
10029,541512.0,105500.0,1,2.0,57,33,3
10030,541511.0,115000.0,1,2.0,10,10,3
10031,541511.0,77522.0,-1,2.0,57,33,1
10032,511199.0,46800.0,1,2.0,27,29,1
10033,541511.0,89939.2,1,2.0,57,36,2
10034,541511.0,132000.0,-1,2.0,57,4,3
10035,447110.0,44450.0,1,2.0,57,43,3
10036,541511.0,82514.0,1,2.0,46,48,1
10037,611310.0,82999.92,1,2.0,131,45,0
10038,33531.0,119412.8,1,2.0,106,29,2
10039,541511.0,63960.0,1,2.0,57,16,1
10040,611310.0,164688.0,1,2.0,57,52,1
10041,541519.0,88566.0,1,2.0,57,4,2
10042,541511.0,85446.0,1,2.0,57,9,2
10043,454111.0,82701.0,1,2.0,26,51,1
10044,54161.0,97000.0,1,2.0,57,40,1
10045,561320.0,39.75,1,1.0,57,36,3
10046,22111.0,80896.0,1,2.0,57,9,1
10047,488510.0,49025.6,1,2.0,27,9,1
10048,62111.0,50250.0,1,2.0,57,33,0
10049,211.0,138362.0,1,2.0,57,46,2
10050,722320.0,38000.0,-1,2.0,57,15,2
10051,7221.0,14.44,1,1.0,85,15,0
10052,32541.0,87465.0,1,2.0,57,4,0
10053,54121.0,104562.0,1,2.0,57,29,3
10054,54161.0,132000.0,1,2.0,5,36,2
10055,541511.0,108638.0,1,2.0,57,15,3
10056,541511.0,67308.0,1,2.0,57,46,1
10057,611310.0,67000.0,1,2.0,42,3,1
10058,541611.0,70179.0,1,2.0,93,36,2
10059,561330.0,88941.0,1,2.0,116,4,3
10060,611310.0,53560.0,-1,2.0,94,23,0
10061,62441.0,35838.0,1,2.0,85,4,3
10062,611310.0,60000.0,-1,2.0,85,2,0
